adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
False,/rBWF1zHdU2abEfmhAoLMr3PUJC5.jpg,"[878, 53, 27]",520763,en,A Quiet Place Part II,"Following the events at home, the Abbott family now face the terrors of the outside world. Forced to venture into the unknown, they realize that the creatures that hunt by sound are not the only threats that lurk beyond the sand path.",100.138,/4q2hz2m8hubgvijz8Ez0T2Os2Yv.jpg,2021-05-21,A Quiet Place Part II,False,7.5,5341
False,/3G1Q5xF40HkUBJXxt2DQgQzKTp5.jpg,"[16, 35, 10751, 14]",568124,en,Encanto,"The tale of an extraordinary family, the Madrigals, who live hidden in the mountains of Colombia, in a magical house, in a vibrant town, in a wondrous, charmed place called an Encanto. The magic of the Encanto has blessed every child in the family—every child except one, Mirabel. But when she discovers that the magic surrounding the Encanto is in danger, Mirabel decides that she, the only ordinary Madrigal, might just be her exceptional family's last hope.",192.279,/4j0PNHkMr5ax3IA8tjtxcmPU3QT.jpg,2021-10-13,Encanto,False,7.6,8185
False,/f8sYAxcM3zRwe4P8cnjKFidq3Jh.jpg,"[35, 80]",337404,en,Cruella,"In 1970s London amidst the punk rock revolution, a young grifter named Estella is determined to make a name for herself with her designs. She befriends a pair of young thieves who appreciate her appetite for mischief, and together they are able to build a life for themselves on the London streets. One day, Estella’s flair for fashion catches the eye of the Baroness von Hellman, a fashion legend who is devastatingly chic and terrifyingly haute. But their relationship sets in motion a course of events and revelations that will cause Estella to embrace her wicked side and become the raucous, fashionable and revenge-bent Cruella.",147.075,/wToO8opxkGwKgSfJ1JK8tGvkG6U.jpg,2021-05-26,Cruella,False,8.1,8177
False,/7WJjFviFBffEJvkAms4uWwbcVUk.jpg,"[28, 12, 14]",451048,en,Jungle Cruise,"Dr. Lily Houghton enlists the aid of wisecracking skipper Frank Wolff to take her down the Amazon in his dilapidated boat. Together, they search for an ancient tree that holds the power to heal – a discovery that will change the future of medicine.",75.094,/9dKCd55IuTT5QRs989m9Qlb7d2B.jpg,2021-07-28,Jungle Cruise,False,7.4,4969
False,/qi6Edc1OPcyENecGtz8TF0DUr9e.jpg,"[27, 9648, 53]",423108,en,The Conjuring: The Devil Made Me Do It,"Paranormal investigators Ed and Lorraine Warren encounter what would become one of the most sensational cases from their files. The fight for the soul of a young boy takes them beyond anything they'd ever seen before, to mark the first time in U.S. history that a murder suspect would claim demonic possession as a defense.",111.352,/xbSuFiJbbBWCkyCCKIMfuDCA4yV.jpg,2021-05-25,The Conjuring: The Devil Made Me Do It,False,7.5,5082
False,/LneY7WbNwbIg0PEeKXqe6xcUwR.jpg,"[28, 80, 53]",513692,cn,怒火,"Cheung Sung-bong is a highly respected cop with a long history of success in dangerous cases. However, his past soon comes back to haunt him when a former protégé resurfaces, seeking revenge.",13.74,/nD9zK3nfEUPHKWwFmAaQoLsQYE5.jpg,2021-07-28,Raging Fire,False,6.9,159
False,/921vUyXdfIYpaXqu5Lnf3nVb4IJ.jpg,"[16, 28, 14]",810693,ja,劇場版 呪術廻戦 0,"Yuta Okkotsu is a nervous high school student who is suffering from a serious problem—his childhood friend Rika has turned into a curse and won't leave him alone. Since Rika is no ordinary curse, his plight is noticed by Satoru Gojo, a teacher at Jujutsu High, a school where fledgling exorcists learn how to combat curses. Gojo convinces Yuta to enroll, but can he learn enough in time to confront the curse that haunts him?",96.065,/23oJaeBh0FDk2mQ2P240PU9Xxfh.jpg,2021-12-24,Jujutsu Kaisen 0,False,8.2,912
False,/zplzc6jxO3SK7Pa4yxVoRY5VflT.jpg,"[14, 35, 12]",425909,en,Ghostbusters: Afterlife,"When a single mom and her two kids arrive in a small town, they begin to discover their connection to the original Ghostbusters and the secret legacy their grandfather left behind.",79.749,/xCTn3IA729UuyvB4rY65fiOOzUv.jpg,2021-11-11,Ghostbusters: Afterlife,False,7.5,3611
False,/fFYdCRtWFby4NpoAFUpDfwnsme2.jpg,[18],848880,zh,中国医生,"Based on real-life events, the film recounts the efforts of the Wuhan medical staff as they attempt to deal with the rising cases of Covid-19.",3.616,/8fhiqls7ucXalfqE3JaIL2MC6Oo.jpg,2021-07-09,Chinese Doctors,False,5.6,10
False,/3o3N2eGc2HCvjb0SpUt568joBlo.jpg,"[53, 80, 36, 18]",639557,zh,悬崖之上,"In the puppet state of Manchukuo in the 1930s, four Communist party special agents, after returning to China, embark on a secret mission. Sold out by a traitor, the team find themselves surrounded by threats on all sides.",10.206,/tdyfT4EIGpt2cWnwyNGP0gJdsPN.jpg,2021-04-30,Cliff Walkers,False,6.9,60
False,/jlGmlFOcfo8n5tURmhC7YVd4Iyy.jpg,"[28, 35, 12]",436969,en,The Suicide Squad,"Supervillains Harley Quinn, Bloodsport, Peacemaker and a collection of nutty cons at Belle Reve prison join the super-secret, super-shady Task Force X as they are dropped off at the remote, enemy-infused island of Corto Maltese.",107.349,/kb4s0ML0iVZlG6wAKbbs9NAm6X.jpg,2021-07-28,The Suicide Squad,False,7.6,7278
False,/8s4h9friP6Ci3adRGahHARVd76E.jpg,"[10751, 16, 35, 878]",379686,en,Space Jam: A New Legacy,"When LeBron and his young son Dom are trapped in a digital space by a rogue A.I., LeBron must get them home safe by leading Bugs, Lola Bunny and the whole gang of notoriously undisciplined Looney Tunes to victory over the A.I.'s digitized champions on the court. It's Tunes versus Goons in the highest-stakes challenge of his life.",78.546,/5bFK5d3mVTAvBCXi5NPWH0tYjKl.jpg,2021-07-08,Space Jam: A New Legacy,False,6.9,3594
False,/dB0CxRwLXJoOrRPUvsJjb2hnPtq.jpg,"[878, 28, 12]",624860,en,The Matrix Resurrections,"Plagued by strange memories, Neo's life takes an unexpected turn when he finds himself back inside the Matrix.",99.929,/8c4a8kE7PizaGQQnditMmI1xbRp.jpg,2021-12-16,The Matrix Resurrections,False,6.5,4730
False,/d9cfPuZzai6d4ZaKNnicEUgXVjS.jpg,"[18, 80, 36]",644495,en,House of Gucci,"When Patrizia Reggiani, an outsider from humble beginnings, marries into the Gucci family, her unbridled ambition begins to unravel the family legacy and triggers a reckless spiral of betrayal, decadence, revenge, and ultimately… murder.",28.512,/oJCQjD2byiVF1EG408F9dBn9ndU.jpg,2021-11-24,House of Gucci,False,6.6,2599
False,/5HjzYTihkH7EvOWSE7KcsF6pBMM.jpg,"[10751, 35, 12, 16, 14]",522478,en,Peter Rabbit 2: The Runaway,"Peter Rabbit runs away from his human family when he learns they are going to portray him in a bad light in their book. Soon, he crosses paths with an older rabbit who ropes him into a heist.",38.835,/cycDz68DtTjJrDJ1fV8EBq2Xdpb.jpg,2021-03-25,Peter Rabbit 2: The Runaway,False,7.2,667
False,/tkuVd1LYyltRdiWO50kJ5lc4J9V.jpg,"[14, 28, 12, 18]",611698,zh,刺杀小说家,"Kongwen Lu is the author of a fantasy novel series following a heroic teenager, also named Kongwen, on a quest to end the tyrannical rule of Lord Redmane, under the guidance of a Black Armor. But through a strange twist of fate, the fantasy world of the novel begins to impact life in the real world, leading Guan Ning to accept a mission from Tu Ling to kill the author.",29.246,/sMLOkezoaVuN08QiqJZ5aL8t73G.jpg,2021-02-12,A Writer's Odyssey,False,7.2,217
False,/yBov7O4eXDcBLDpZrOHZzFr8rIl.jpg,"[16, 35, 12, 10751]",459151,en,The Boss Baby: Family Business,The Templeton brothers — Tim and his Boss Baby little bro Ted — have become adults and drifted away from each other. But a new boss baby with a cutting-edge approach and a can-do attitude is about to bring them together again … and inspire a new family business.,108.046,/kv2Qk9MKFFQo4WQPaYta599HkJP.jpg,2021-07-01,The Boss Baby: Family Business,False,7.5,2193
False,/a17F3zXnmuwqxfiDa46mtlosjrv.jpg,"[16, 10751, 12, 35]",675445,en,PAW Patrol: The Movie,Ryder and the pups are called to Adventure City to stop Mayor Humdinger from turning the bustling metropolis into a state of chaos.,81.053,/ic0intvXZSfBlYPIvWXpU1ivUCO.jpg,2021-08-09,PAW Patrol: The Movie,False,7.4,1107
False,/9ns9463dwOeo1CK1JU2wirL5Yi1.jpg,"[35, 10751, 16]",587807,en,Tom & Jerry,"Tom the cat and Jerry the mouse get kicked out of their home and relocate to a fancy New York hotel, where a scrappy employee named Kayla will lose her job if she can’t evict Jerry before a high-class wedding at the hotel. Her solution? Hiring Tom to get rid of the pesky mouse.",64.19,/8XZI9QZ7Pm3fVkigWJPbrXCMzjq.jpg,2021-02-10,Tom & Jerry,False,6.9,2217
False,/56RNLigrw1qPtxiohkFkXPRKrJO.jpg,"[9648, 35, 18]",895435,zh,扬名立万,A group of filmmakers are gathered in a dark and windy night for preparation of shooting a film based on a sensational murder case. It's unrealized that they are placed in the real crime scene and the true murderer is among them.,3.422,/8z7IptdlKjox7BIiwNwSdSV68HP.jpg,2021-11-11,Be Somebody,False,7.2,31
False,/fuuZFPc8x6gQ8mLGoBp9vrmcQMT.jpg,"[27, 53]",610253,en,Halloween Kills,"The nightmare isn't over as unstoppable killer Michael Myers escapes from Laurie Strode's trap to continue his ritual bloodbath. Injured and taken to the hospital, Laurie fights through the pain as she inspires residents of Haddonfield, to rise up against Myers. Taking matters into their own hands, the Strode women and other survivors form a vigilante mob to hunt down Michael and end his reign of terror once and for all.",57.731,/4CclCDyQXBBgz62Qtp3CoflQE5g.jpg,2021-10-14,Halloween Kills,False,6.5,2258
False,/rcUcYzGGicDvhDs58uM44tJKB9F.jpg,"[16, 10751, 14, 28, 12]",527774,en,Raya and the Last Dragon,"Long ago, in the fantasy world of Kumandra, humans and dragons lived together in harmony. But when an evil force threatened the land, the dragons sacrificed themselves to save humanity. Now, 500 years later, that same evil has returned and it’s up to a lone warrior, Raya, to track down the legendary last dragon to restore the fractured land and its divided people.",104.467,/lPsD10PP4rgUGiGR4CCXA6iY0QQ.jpg,2021-03-03,Raya and the Last Dragon,False,7.9,6023
False,/4OTYefcAlaShn6TGVK33UxLW9R7.jpg,"[28, 12, 53, 10752, 9648]",476669,en,The King's Man,"As a collection of history's worst tyrants and criminal masterminds gather to plot a war to wipe out millions, one man must race against time to stop them.",106.344,/mpOzVPDFDI15WaKV6dqpYp441rZ.jpg,2021-12-22,The King's Man,False,6.8,3693
False,/9e6wp707XMouPG939o2fHunXXJR.jpg,"[16, 12, 35, 10751, 14, 27]",639721,en,The Addams Family 2,The Addams get tangled up in more wacky adventures and find themselves involved in hilarious run-ins with all sorts of unsuspecting characters.,77.426,/ld7YB9vBRp1GM1DT3KmFWSmtBPB.jpg,2021-10-01,The Addams Family 2,False,7.1,1095
False,/nFiAoW7xWbRkxlKQ6pueMGsRoEq.jpg,"[10749, 18]",723640,zh,你的婚礼,"Tells the 15-year love story between Zhou Xiao Qi, a long-time swimming student and You Yong Ci, a transfer student. In high school, Zhou Xiao Qi fell in love at first sight with You Yong Ci. A young and ignorant pure love, the boy silently guarded, but the girl left without saying goodbye. Life after that, 15 years of love long-distance race. Your wedding is also my coming-of-age gift.",4.519,/2nsoI0iS0ToExEvIoKIR9G9NSSy.jpg,2021-04-30,My Love,False,6.5,11
False,/1Wlwnhn5sXUIwlxpJgWszT622PS.jpg,"[10751, 12, 35, 14]",585245,en,Clifford the Big Red Dog,"As Emily struggles to fit in at home and at school, she discovers a small red puppy who is destined to become her best friend. When Clifford magically undergoes one heck of a growth spurt, becomes a gigantic dog and attracts the attention of a genetics company, Emily and her Uncle Casey have to fight the forces of greed as they go on the run across New York City. Along the way, Clifford affects the lives of everyone around him and teaches Emily and her uncle the true meaning of acceptance and unconditional love.",100.533,/oifhfVhUcuDjE61V5bS5dfShQrm.jpg,2021-11-10,Clifford the Big Red Dog,False,7.2,1557
False,/70AV2Xx5FQYj20labp0EGdbjI6E.jpg,"[28, 12, 80, 53]",637649,en,Wrath of Man,"A cold and mysterious new security guard for a Los Angeles cash truck company surprises his co-workers when he unleashes precision skills during a heist. The crew is left wondering who he is and where he came from. Soon, the marksman's ultimate motive becomes clear as he takes dramatic and irrevocable steps to settle a score.",87.069,/M7SUK85sKjaStg4TKhlAVyGlz3.jpg,2021-04-22,Wrath of Man,False,7.7,4400
False,/h66wBX53oreHLaR7xQHpSaF5HhL.jpg,"[16, 28, 80, 9648, 10749, 53]",662638,ja,名探偵コナン 緋色の弾丸,"At the opening ceremony of the WSG (World Sports Games) Tokyo Games, a sports festival held once every four years, it is announced that the world's first vacuum superconducting maglev with a maximum speed of 1,000 kilometers per hour will open. While attracting attention from around the world, top executives of large companies are kidnapped from the party venue where WSG tournament sponsors gather. Conan moves toward a solution and eventually finds a connection with the WSG abduction case that occurred 15 years ago in Boston, USA.",14.249,/wowJzvF1KqEFSZoArkgngRy1r4L.jpg,2021-04-16,Detective Conan: The Scarlet Bullet,False,6.8,51
False,/1EAxNqdkVnp48a7NUuNBHGflowM.jpg,"[16, 28, 878, 18]",283566,ja,シン・エヴァンゲリオン劇場版:||,"In the aftermath of the Fourth Impact, stranded without their Evangelions, Shinji, Asuka and Rei find refuge in one of the rare pockets of humanity that still exist on the ruined planet Earth. There, each lives a life far different from their days as an Evangelion pilot. However, the danger to the world is far from over. A new impact is looming on the horizon—one that will prove to be the true end of Evangelion.",29.707,/md5wZRRj8biHrGtyitgBZo7674t.jpg,2021-03-08,Evangelion: 3.0+1.0 Thrice Upon a Time,False,8.3,647
False,/iTgM25ftE7YtFgZwUZupVp8A61S.jpg,"[53, 9648, 27]",631843,en,Old,A group of families on a tropical holiday discover that the secluded beach where they are staying is somehow causing them to age rapidly – reducing their entire lives into a single day.,55.455,/vclShucpUmPhdAOmKgf3B3Z4POD.jpg,2021-07-21,Old,False,6.4,3589
False,/5QWHHjwIPoaJYHNVL0D00bxDUUC.jpg,"[16, 14, 28, 12]",795607,zh,白蛇 II: 青蛇劫起,"While trying to free her sister from Fahai's clutches, Xiao Qing winds up in a dystopian city and meets a mysterious man who can't recall his past life.",16.349,/1zs5zsQDP5KuWwxIg9EUULLFEV.jpg,2021-07-23,Green Snake,False,8.3,248
False,/9yBVqNruk6Ykrwc32qrK2TIE5xw.jpg,"[28, 14, 12]",460465,en,Mortal Kombat,"Washed-up MMA fighter Cole Young, unaware of his heritage, and hunted by Emperor Shang Tsung's best warrior, Sub-Zero, seeks out and trains with Earth's greatest champions as he prepares to stand against the enemies of Outworld in a high stakes battle for the universe.",109.461,/6Wdl9N6dL0Hi0T1qJLWSz6gMLbd.jpg,2021-04-07,Mortal Kombat,False,7.1,5221
False,/xENKhotB6aYBlnDH2lE0m2y22v1.jpg,"[27, 9648, 53]",565028,en,Candyman,"Anthony and his partner move into a loft in the now gentrified Cabrini-Green. After a chance encounter with an old-timer exposes Anthony to the true story behind Candyman, he unknowingly opens a door to a complex past that unravels his own sanity and unleashes a terrifying wave of violence.",25.054,/dqoshZPLNsXlC1qtz5n34raUyrE.jpg,2021-08-25,Candyman,False,6.1,1287
False,/ciKBP3tgzUxp7sHFNZxofBXUS8k.jpg,"[27, 28, 53]",602223,en,The Forever Purge,All the rules are broken as a sect of lawless marauders decides that the annual Purge does not stop at daybreak and instead should never end as they chase a group of immigrants who they want to punish because of their harsh historical past.,61.795,/lB068qa6bQ0QKYKyC2xnYGvYjl7.jpg,2021-06-30,The Forever Purge,False,7.1,2091
False,/tHnHTp50qDx7br1i9ulh74MUW0A.jpg,"[18, 10749, 80]",511809,en,West Side Story,"Two youngsters from rival New York City gangs fall in love, but tensions between their respective friends build toward tragedy.",20.222,/myAX5qoD6YVLNGiWpk2wcU66Vfq.jpg,2021-12-08,West Side Story,False,7.1,1242
False,/nrgfs6KMpnk4mJ2jJLlYfjOmUcu.jpg,"[35, 36]",903125,zh,李茂扮太子,"After finding himself looking exactly the same as the crown prince, a constable decides to change his identity.",0.882,/grzCmY1ZFePuT5I4xZKK4ZGQAt3.jpg,2021-12-31,Another Me,False,3.5,6
False,/zSLD94ofBzMShLgWcbeEfTa5zJ7.jpg,"[28, 35, 80, 53]",522931,en,Hitman's Wife's Bodyguard,"The world’s most lethal odd couple – bodyguard Michael Bryce and hitman Darius Kincaid – are back on another life-threatening mission. Still unlicensed and under scrutiny, Bryce is forced into action by Darius's even more volatile wife, the infamous international con artist Sonia Kincaid. As Bryce is driven over the edge by his two most dangerous protectees, the trio get in over their heads in a global plot and soon find that they are all that stand between Europe and a vengeful and powerful madman.",30.015,/6zwGWDpY8Zu0L6W4SYWERBR8Msw.jpg,2021-06-14,Hitman's Wife's Bodyguard,False,6.7,1855
False,/dsdbViTNjLu4DbgkkYmuY4xDQ20.jpg,"[27, 53, 9648]",585216,en,Escape Room: Tournament of Champions,"Six people unwittingly find themselves locked in another series of escape rooms, slowly uncovering what they have in common to survive as they discover all the games that they've played before.",43.578,/jGYJyPzVgrVV2bgClI9uvEZgVLE.jpg,2021-07-01,Escape Room: Tournament of Champions,False,6.7,1536
False,/vzJkN2vpIiCXzQ6AgwMmNhRPag2.jpg,"[16, 878, 10751]",776305,ja,竜とそばかすの姫,"Suzu is a 17-year-old high-school student living in a rural town with her father. Wounded by the loss of her mother at a young age, Suzu one day discovers the massive online world ""U"" and dives into this alternate reality as her avatar, Belle. Before long, all of U's eyes are fixed on Belle, when, suddenly, a mysterious, dragon-like figure appears before her.",31.615,/fYHOD4pxZQk4rsP2tQrZI5uBlZV.jpg,2021-07-16,Belle,False,7.9,584
False,/6zbKgwgaaCyyBXE4Sun4oWQfQmi.jpg,"[28, 80, 53]",615457,en,Nobody,"Hutch Mansell, a suburban dad, overlooked husband, nothing neighbor — a ""nobody."" When two thieves break into his home one night, Hutch's unknown long-simmering rage is ignited and propels him on a brutal path that will uncover dark secrets he fought to leave behind.",73.499,/oBgWY00bEFeZ9N25wWVyuQddbAo.jpg,2021-03-18,Nobody,False,8.1,5834
False,/sdL37sfUBth7mdkAolI83bXAl7L.jpg,"[16, 878, 10751, 35]",482321,en,Ron's Gone Wrong,"In a world where walking, talking, digitally connected bots have become children's best friends, an 11-year-old finds that his robot buddy doesn't quite work the same as the others do.",56.906,/2gq9sEE2iDRqKx8OiZP6mYSTq4.jpg,2021-10-14,Ron's Gone Wrong,False,8,1578
False,/2azH3Kzm1GmdKLVdhks6mcYRmTX.jpg,"[28, 12, 18]",862855,zh,峰爆,"The opening of the new tunnel, which took ten years to build, coincided with a series of serious cataclysms. The lives of 160,000 people depend on the actions of two people, a father and a son.",23.186,/9gKfAKiFT5VHbqx5DgPsuUHS2te.jpg,2021-09-11,Cloudy Mountain,False,7.5,137
False,/tH9p7uBMIWXbpZaW90KLRDVMbvb.jpg,"[28, 53]",814785,cn,G 風暴,Follows an investigator as he prevents a terrorist attack during a symposium held by Hong Kong's Independent Commission Against Corruption. He later finds it has links to human trafficking in Thailand.,1.383,/32NPSZZ2GxMOocgZjjC4ce6n7Ux.jpg,2021-12-31,G Storm,False,5.6,12
False,/zHeJ1H3PiOFxmWgEBsp2jA3qetK.jpg,"[53, 27]",482373,en,Don't Breathe 2,"The Blind Man has been hiding out for several years in an isolated cabin and has taken in and raised a young girl orphaned from a devastating house fire. Their quiet life together is shattered when a group of criminals kidnap the girl, forcing the Blind Man to leave his safe haven to save her.",62.855,/r7HEBkkRN93d3eFBZgPJfRaob5p.jpg,2021-08-12,Don't Breathe 2,False,7.2,2077
False,/620hnMVLu6RSZW6a5rwO8gqpt0t.jpg,"[16, 35, 14, 12, 10751]",508943,en,Luca,Luca and his best friend Alberto experience an unforgettable summer on the Italian Riviera. But all the fun is threatened by a deeply-held secret: they are sea monsters from another world just below the water’s surface.,111.786,/8tABCBpzu3mZbzMB3sRzMEHEvJi.jpg,2021-06-17,Luca,False,7.9,7275
False,/4XKqxgjRJs3YtH5j1Eli5y6gtno.jpg,"[35, 18, 10749]",542178,en,The French Dispatch,"The staff of an American magazine based in France puts out its last issue, with stories featuring an artist sentenced to life imprisonment, student riots, and a kidnapping resolved by a chef.",24.814,/pMTMSKBEe5sMg1ZxWCy9YWLuyln.jpg,2021-10-21,The French Dispatch,False,7.1,2025
False,/uEJuqp08dH6IQwZJGASlPZOXqKu.jpg,"[18, 10402, 10749]",467909,en,In the Heights,"The story of Usnavi, a bodega owner who has mixed feelings about closing his store and retiring to the Dominican Republic or staying in Washington Heights.",15.342,/RO4KoJyoQMQzh9z76d4v4FJMmJ.jpg,2021-06-10,In the Heights,False,7.3,584
False,/g15PR8eQV9DehSWlagvdnJZqoRq.jpg,"[27, 80, 9648]",602734,en,Spiral: From the Book of Saw,"Working in the shadow of an esteemed police veteran, brash Detective Ezekiel “Zeke” Banks and his rookie partner take charge of a grisly investigation into murders that are eerily reminiscent of the city’s gruesome past.  Unwittingly entrapped in a deepening mystery, Zeke finds himself at the center of the killer’s morbid game.",37.805,/qkl6mRoFexK2FGWCbAsvrRxjWaF.jpg,2021-05-12,Spiral: From the Book of Saw,False,6.1,1537
False,/mqDnDhG5N6fn1H4MKQqr8E5wfeK.jpg,[53],597208,en,Nightmare Alley,An ambitious carnival man with a talent for manipulating people with a few well-chosen words hooks up with a female psychologist who is even more dangerous than he is.,37.793,/680klE0dIreQQOyWKFgNnCAJtws.jpg,2021-12-02,Nightmare Alley,False,7,2378
False,/o76ZDm8PS9791XiuieNB93UZcRV.jpg,"[27, 878, 28]",460458,en,Resident Evil: Welcome to Raccoon City,"Once the booming home of pharmaceutical giant Umbrella Corporation, Raccoon City is now a dying Midwestern town. The company’s exodus left the city a wasteland…with great evil brewing below the surface. When that evil is unleashed, the townspeople are forever…changed…and a small group of survivors must work together to uncover the truth behind Umbrella and make it through the night.",96.906,/7uRbWOXxpWDMtnsd2PF3clu65jc.jpg,2021-11-24,Resident Evil: Welcome to Raccoon City,False,6.1,2052
