adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
False,/kFnFKVplJsCuf14i82NTpw18r1P.jpg,"[18, 9648, 36, 28]",855483,zh,无名,"Follows the story of underground workers who risked their lives to send intelligence and defend the motherland, set after Japan's attack on Pearl Harbor when the Wang Jingwei regime declared war on Britain and the U.S.",8.2,/lfa5ZVrhzYDPM9Ojnm1sPVQ7DSX.jpg,2023-01-22,Hidden Blade,False,6.8,15
False,/e0qcEOrY8QWb1g3C3v9TGctROj1.jpg,"[16, 12, 14, 878]",667717,zh,深海,"The story of a girl who encounters a unique life journey, seeking and searching in the mysterious underwater world.",6.889,/gn1vyEW2NKym0OdxBCoV5mA2KZ7.jpg,2023-01-22,Deep Sea,False,7.8,16
False,/nDxJJyA5giRhXx96q1sWbOUjMBI.jpg,"[28, 35, 14, 12]",594767,en,Shazam! Fury of the Gods,"Billy Batson and his foster siblings, who transform into superheroes by saying ""Shazam!"", are forced to get back into action and fight the Daughters of Atlas, who they must stop from using a weapon that could destroy the world.",2321.783,/A3ZbZsmsvNGdprRi2lKgGEeVLEH.jpg,2023-03-15,Shazam! Fury of the Gods,False,6.8,1580
False,/aAgGrfBwna1nO4M2USxwFgK5O0t.jpg,"[27, 53, 14]",713704,en,Evil Dead Rise,Three siblings find an ancient vinyl that gives birth to bloodthirsty demons that run amok in a Los Angeles apartment building and thrusts them into a primal battle for survival as they face the most nightmarish version of family imaginable.,7702.946,/5ik4ATKmNtmJU6AYD0bLm56BCVM.jpg,2023-04-12,Evil Dead Rise,False,7.2,902
False,/fTLZ3H7leVUeBxaqEKDWtn6pIis.jpg,"[28, 12, 53]",864692,hi,पठान,"A soldier caught by enemies and presumed dead comes back to complete his mission, accompanied by old companions and foes.",27.148,/h9E4aGGnK0RXYgSZxDfnIeUqyVv.jpg,2023-01-25,Pathaan,False,6.6,82
False,/ksdG68MKaDO7l9C2bOzmQTxfDXP.jpg,[35],945703,zh,保你平安,"Former boss Wei Pingan makes his living by selling cemeteries. For the sake of a promise, Wei Pingan tries to find out the truth, but finds that the people who spread the rumors do not care about the truth, but only about what they believe to be the truth, and Wei Pingan himself is caught in a new rumor.",15.166,/5uC3vhNzfXqQsJJetwK5N1hxRO5.jpg,2023-03-10,Post Truth,False,6.7,7
False,/qUOJGvH8L31HL2b9Q6DGNPGCCI0.jpg,"[53, 35, 80]",804150,en,Cocaine Bear,"Inspired by a true story, an oddball group of cops, criminals, tourists and teens converge in a Georgia forest where a 500-pound black bear goes on a murderous rampage after unintentionally ingesting cocaine.",660.879,/gOnmaxHo0412UVr1QM5Nekv1xPi.jpg,2023-02-22,Cocaine Bear,False,6.3,1016
False,/aT3sRVqgpkyCo23fp9myVfKPWbA.jpg,"[18, 36]",964980,en,Air,Discover the game-changing partnership between a then undiscovered Michael Jordan and Nike's fledgling basketball division which revolutionized the world of sports and culture with the Air Jordan brand.,324.874,/76AKQPdH3M8cvsFR9K8JsOzVlY5.jpg,2023-04-05,Air,False,7.6,399
False,,[35],1077295,zh,人生路不熟,"A family of four people experience a laughable and touching journey. Truck driver Zhou Donghai doesn't think Wan Yi Fan is good enough as his son-in-law-to-be. In order to make his future father-in-law happy, Wan Yifan has been trying hard but keeps doing wrong things.",3.321,/uDku1bFTt3B9z7SGAOJgEd30Ibz.jpg,2023-04-28,Godspeed,False,6,1
False,/wDTJw4z7DuqhEFPwkV5gmq7w0kR.jpg,"[18, 28]",1012837,zh,长空之王,"A talented trainee pilot is given the opportunity to virtually test the latest fighter jet, which pushes him to his limits.",35.747,/JACm93MwYwCF3mqFv69YFut2uc.jpg,2023-04-28,Born to Fly,False,5.8,4
False,/hiHGRbyTcbZoLsYYkO4QiCLYe34.jpg,"[27, 53, 14]",758323,en,The Pope's Exorcist,"Father Gabriele Amorth, Chief Exorcist of the Vatican, investigates a young boy's terrifying possession and ends up uncovering a centuries-old conspiracy the Vatican has desperately tried to keep hidden.",3974.668,/4IjRR2OW2itjQWQnmlUzvwLz9DQ.jpg,2023-04-05,The Pope's Exorcist,False,7.2,912
False,/eEF40Xk2twM3WjRNZftfo771gjv.jpg,"[878, 12, 53]",700391,en,65,"65 million years ago, the only 2 survivors of a spaceship from Somaris that crash-landed on Earth must fend off dinosaurs and reach the escape vessel in time before an imminent asteroid strike threatens to destroy the planet.",792.326,/rzRb63TldOKdKydCvWJM8B6EkPM.jpg,2023-03-02,65,False,6.3,1020
False,/aHcWyh0n4YbBy9gxYCDlgsNVS3M.jpg,"[27, 53]",631842,en,Knock at the Cabin,"While vacationing at a remote cabin, a young girl and her two fathers are taken hostage by four armed strangers who demand that the family make an unthinkable choice to avert the apocalypse. With limited access to the outside world, the family must decide what they believe before all is lost.",420.684,/dm06L9pxDOL9jNSK4Cb6y139rrG.jpg,2023-02-01,Knock at the Cabin,False,6.4,1436
False,/m42PtAhEtEqbNV8Cs8TsXcTN4ha.jpg,"[18, 36]",719256,en,Jesus Revolution,"In the 1970s, aimless teenager Greg Laurie searches for all the right things in all the wrong places until he meets Lonnie Frisbee, a charismatic hippie/street preacher. Together with local pastor Chuck Smith, they open the doors of a languishing church to an unexpected revival.",31.815,/wLSytRNOCq4Epz6cL9INHPJOrg0.jpg,2023-02-23,Jesus Revolution,False,7.2,41
False,/wVxlmhk4OS2eCr0wTQcM4zJ20ml.jpg,"[35, 18, 10749]",906221,en,Magic Mike's Last Dance,"Mike Lane takes to the stage again after a lengthy hiatus, following a business deal that went bust, leaving him broke and taking bartender gigs in Florida. For what he hopes will be one last hurrah, Mike heads to London with a wealthy socialite who lures him with an offer he can’t refuse… and an agenda all her own. With everything on the line, once Mike discovers what she truly has in mind, will he—and the roster of hot new dancers he’ll have to whip into shape—be able to pull it off?",114.279,/9a9pyJZRhUWUSBT8BQqWihtqbI8.jpg,2023-02-09,Magic Mike's Last Dance,False,7.1,254
False,/9Rq14Eyrf7Tu1xk0Pl7VcNbNh1n.jpg,"[28, 12, 53]",646389,en,Plane,"After a heroic job of successfully landing his storm-damaged aircraft in a war zone, a fearless pilot finds himself between the agendas of multiple militias planning to take the plane and its passengers hostage.",418.205,/qi9r5xBgcc9KTxlOLjssEbDgO0J.jpg,2023-01-12,Plane,False,6.9,1190
False,/tVH1qEFyKiCpP6kNDFyXKW2Tiif.jpg,[53],768362,en,Missing,"When her mother disappears while on vacation in Colombia with her new boyfriend, June’s search for answers is hindered by international red tape. Stuck thousands of miles away in Los Angeles, June creatively uses all the latest technology at her fingertips to try and find her before it’s too late. But as she digs deeper, her digital sleuthing raises more questions than answers... and when June unravels secrets about her mom, she discovers that she never really knew her at all.",57.159,/qgZuXiDAkXdARlsDzQwmrCpkqpL.jpg,2023-01-19,Missing,False,7.6,368
False,/11UxKanGpxzILNmlpbLFABb3E0O.jpg,"[18, 10751]",1107387,zh,忠犬八公,"This is the story of a puppy that touched hundreds of millions of people around the world. Hachiko (/Batong) is a cute Chinese pastoral dog. He met his destined owner Chen Jingxiu in the vast crowd and became a member of the Chen family. With the passage of time, the once beautiful home is no longer there, but Batong is still waiting where it is, and its fate is closely tied to its family. This film is adapted from the original script ""Hachiko"" by Kaneto Shindo.",6.15,/mZKBFTYZJQBHmbFZ0N0SGnCK64G.jpg,2023-03-31,Hachiko,False,7.6,5
False,/7TdVWAO7vV9j1OLDq1hQJS3pb4U.jpg,"[28, 35, 12]",739405,en,Operation Fortune: Ruse de Guerre,Special agent Orson Fortune and his team of operatives recruit one of Hollywood's biggest movie stars to help them on an undercover mission when the sale of a deadly new weapons technology threatens to disrupt the world order.,133.979,/uo7vWfQUlVwueYTDRicXOJa8Oow.jpg,2023-01-04,Operation Fortune: Ruse de Guerre,False,6.6,699
False,/c3hl9E8E7b9opXDFVF5tSyk0ykr.jpg,"[16, 35, 10751, 12, 14]",816904,es,Momias,"Through a series of unfortunate events, three mummies end up in present-day London and embark on a wacky and hilarious journey in search of an old ring belonging to the Royal Family, stolen by ambitious archaeologist Lord Carnaby.",627.949,/qVdrYN8qu7xUtsdEFeGiIVIaYd.jpg,2023-01-05,Mummies,False,7.1,274
False,,"[10751, 10749]",1089953,zh,这么多年,"Chen Jianxia (played by Sun Qian), a girl who lived in a patriarchal environment since she was a child, longs to escape from the oppressive family. She is admitted to Zhenhua Middle School, where she meets the rebellious but kind-hearted boy Li Ran (played by Zhang Xincheng). Li Ran becomes the only light in her life. She is like a forgotten spaceship in the universe, and he is the only answer in the radio that has been silent for many years.",2.012,/elyqg7MuAGY3FnOgCyPwCaVy6EV.jpg,2023-04-28,All These Years,False,0,0
False,/MEt605X2XRH0YHdPZCjDWVHEaY.jpg,"[10751, 35, 99]",1101662,en,Comic Relief 2023,"David Tennant is joined in the studio by Paddy McGuinness, Zoe Ball, Joel Dommett and AJ Odudu.  Comedians Flo and Joan perform their mischievous tribute to 35 years of Comic Relief. Oti Mabuse and Rylan Clark return after their epic battle against the elements in the Cairngorms. We celebrate the wonderful Gethin Jones, whose Strictly Fitness: Gethin Keeps Dancing challenge saw him dance for 24 hours with the help of some showbiz pals. And throughout the evening, a series of films highlight incredible and inspiring stories of the people supported by some of Comic Relief’s projects in the UK and around the world.",0.949,/pofrPhuYAewLS2e5i9tYM1A15C4.jpg,2023-03-17,Comic Relief 2023,False,8,1
False,/sWCdmdZh89Tdg5DVr5cFuZDJ9yu.jpg,"[35, 28, 18, 12]",931102,zh,龙马精神,"The once beautiful, now down-and-out Dragon Tiger martial artist Lao Luo lives with his beloved horse, Red Rabbit. Due to a debt dispute involving Red Rabbit, he is faced with the crisis of ""father-son separation"". In desperation, Lao Luo asks his daughter Bao and her boyfriend Naihua, who have misunderstood him for years, for help. On the road of self-help of three people and one horse, they make a lot of jokes and gradually get closer to each other.",24.008,/oGsxGrviqmTnMDSSNsyPQMgPqhn.jpg,2023-04-07,Ride On,False,5.7,10
False,/yKCyiQjEO9q2EZF37ASMuPsUBiF.jpg,"[10749, 80]",1096318,zh,回廊亭,"The film is based on the best-selling suspense novel ""The Long Corridor"" by Keigo Higashino. There are countless secrets hidden in the cloister pavilion mansion, and the desire dispute of a desperate woman for revenge for love is being staged!  The rich businessman died of illness, and his relatives gathered in the corridor pavilion to wait for how the billions of inheritance would be distributed. Everyone had their own ghosts. At a critical moment, lawyer Zhou Yang came with a will and a mysterious diary, which also involved a fire murder case that happened a year ago. The deceased was the illegitimate son of a wealthy businessman living abroad, and he was the first heir to all the inheritance! The murderer seems to be hiding among the crowd",1.482,/7wYvmD4OQ2JxULqB5HQB131zfVs.jpg,2023-03-10,Revival,False,5.4,5
False,/aeksAhU6dZl0Fclm3dBRt6cKBmD.jpg,[35],942922,en,80 for Brady,A quartet of elderly best friends decide to live life to the fullest by taking a wild trip to the Super Bowl LI to see their hero Tom Brady play.,32.151,/qhSFHOS9CeXTqGgmbCi5pteIc6k.jpg,2023-02-03,80 for Brady,False,6.7,62
False,/86X09HCJo8s83s32H2Frz7G0jMx.jpg,[10402],1063453,ko,방탄소년단: 옛 투 컴 인 시네마,"Join RM, Jin, SUGA, j-hope, Jimin, V and Jung Kook in this special cinematic cut, re-edited and remixed for the big screen. Watch new close-up angles and a whole new view of the entire concert, BTS Yet To Come in Busan. Featuring hit songs from across the group's career, including ""Dynamite,"" ""Butter"" and “IDOL,"" plus the first concert performance of ""Run BTS"" from the group’s latest album Proof.",3.82,/eWb45OsBHSO2t1j068bqDsPOGG9.jpg,2023-02-01,BTS: Yet To Come in Cinemas,False,8.1,9
False,/e7FzphKs5gzoghDotAEp2FeP46u.jpg,"[27, 35, 14]",649609,en,Renfield,"Having grown sick and tired of his centuries as Dracula's lackey, Renfield finds a new lease on life — and maybe even redemption — when he falls for feisty, perennially angry traffic cop Rebecca Quincy.",329.909,/p6yUjhvNGQpFZilKwOKbxQ1eHlo.jpg,2023-04-07,Renfield,False,7.2,373
False,/eTvN54pd83TrSEOz6wbsXEJktCV.jpg,"[28, 18, 10752]",882569,en,Guy Ritchie's The Covenant,"After an ambush, Afghan interpreter Ahmed goes to Herculean lengths to save US Army Sergeant John Kinley's life. When Kinley learns that Ahmed and his family were not given safe passage to America as promised, he must repay his debt by returning to the war zone to retrieve them before the Taliban hunts them down.",495.512,/aX0H63vho7rZ9Rm3I567Zf00Z1t.jpg,2023-04-19,Guy Ritchie's The Covenant,False,7.7,91
False,/3lhjDUfYcJ1iwSYExyGbJClwPg5.jpg,[18],1022150,zh,中国乒乓之绝地反击,,1.351,/ybx2iOsx6lTRlmSAphaeNm21SVk.jpg,2023-01-24,Ping-Pong: The Triumph,False,7,6
False,/1cnknzG8hDYq6qYk75HGzFTre4m.jpg,"[80, 28]",606400,ko,교섭,A story about a diplomat and a national intelligence service agent who struggle and risk their lives on foreign soil to save Korean hostages that have been abducted in the Middle East.,7.091,/clqjSOghnY9OxmqkrdS9nHMnKEz.jpg,2023-01-18,The Point Men,False,6.1,13
False,/3t5FfSD7z0pHG0L5NfhMmdNsqhj.jpg,"[35, 18]",555285,en,"Are You There God? It's Me, Margaret.","When her family moves from the city to the suburbs, 11-year-old Margaret navigates new friends, feelings, and the beginning of adolescence.",15.931,/yb6UB4WC3znlwU0L4AqMnjR9G9S.jpg,2023-04-27,"Are You There God? It's Me, Margaret.",False,6.9,17
False,/8jglMqMLRr3sc2aNftia6nPd5nL.jpg,"[18, 36]",761851,en,His Only Son,"By God's order, Abraham was commanded to sacrifice his son Isaac on the mountain of Moriah. While traveling to the place of the sacrifice, alongside Isaac and two servants, Abraham is flooded with vivid memories from the years he and Sarah spent longing for the son they were promised—the son he must now lay upon the altar.",7.665,/e85UDGmD9HmKcS0BOgoha029bkK.jpg,2023-03-30,His Only Son,False,0,0
False,/ktIShRGz2iGada0T6knguj1KlHl.jpg,"[12, 10751]",941488,de,Die Drei ??? - Erbe des Drachen,"During the summer vacations, the three friends are about to take a trip together to Romania, where they are allowed to complete an internship on the film set of ""Dracula Rises"", arranged for them by Peter's father, who is responsible for the special effects during the filming. No sooner do they arrive in Transylvania than mysterious events begin to pile up at Countess Codrina's old castle, which serves as the original setting for the film. The three detectives want to find out what all this may have to do with a boy who has been missing for over 50 years, a mysterious brotherhood and an enigmatic undead. Soon, not only the filming and Peter's relationship with his father are at stake, but also the friendship of the three investigators.",2.825,/l7tvpTjdOhB6U7aJH48Emu8x05U.jpg,2023-01-26,Die Drei ??? - Erbe des Drachen,False,5.9,10
False,,"[18, 10402, 10749]",1120126,en,Emotions,"A heartbroken girl deals with heartbreak and melancholy. She reminisces about the feelings she had with her lover that she can't have back. But in the end, she realizes her worth. A story about heartbreak, melancholy, and nostalgia. Anger, hatred, sadness, depression, and reminiscing romance are the themes of this short film.",0.995,/4xi2eWZtdVi2hbgU968U9Aa5tmh.jpg,2023-04-21,Emotions,False,10,1
False,/3o1crQEFhOAIxUlCwkBU7GFIRm6.jpg,[18],990326,cn,毒舌大狀,"After his negligence causes an innocent woman to go to jail, a lawyer and his colleagues work to clear her name.",7.291,/bWoOAaVfpqkPGY79C8PSYBV4uJM.jpg,2023-01-20,A Guilty Conscience,False,6.3,13
False,/7P1b0Q6hROkSzPId1fPknnkUVZ.jpg,"[35, 878]",851977,zh,宇宙探索编辑部,"One UFO sighting after another proves false. He has to beg for money to keep his space-exploration magazine afloat. There are no messages in the TV static. Nevertheless, Tang Zhijun continues to believe in alien life forms and heads to the mountainous southwest of China, to investigate after watching a mysterious online video. He is accompanied by a drunk, a girl with insomnia, and a cynical staffer. For Tang, the moment of truth comes when they meet a young poet in a village, who says he is in contact with aliens.",14.695,/fNob8lLujDY06LRhBO2wWNvXZUj.jpg,2023-04-01,Journey to the West,False,7.3,16
False,/hzFs3uBhRxWygkZHAcFNjrksUqs.jpg,"[53, 80, 28]",741602,zh,斷網,A computer expert accidentally falls into the conspiracy of online financial crime and has to seize the time to participate in the struggle.,4.867,/q3Kd02s63kjyRJww7kztkDMXF3Z.jpg,2023-03-09,Cyber Heist,False,5,8
False,/l2VqHMBEwAYZh6DeAZSlOzAXw7N.jpg,[35],933419,en,Champions,A stubborn and hotheaded minor league basketball coach is forced to train a Special Olympics team when he is sentenced to community service.,75.347,/yVgtsoXyTZBww7SWE4JE1U4Wcel.jpg,2023-03-09,Champions,False,6.9,107
False,,[],1100271,zh,望道,"Chen Wangdao returns from his studies in Japan and takes on the task of translating the Communist Manifesto, which changes the course of his life.",0.713,/mwwDuoNxjASYDI7jzQpDWF8wa87.jpg,2023-03-24,Manifesto,False,0,0
False,/AvVh7F0QoKRihQTIac3MpdzbS9p.jpg,[18],664412,zh,不止不休,"In 2003, Han Dong, a teenager who dropped out of high school, arrives at Beijing with a dream of becoming a journalist.",6.186,/689jKSbCXWhVhnh59PsvN4jHeXn.jpg,2023-03-24,The Best is Yet to Come,False,6.5,4
False,,[18],1113105,ne,Bihe Pass,"When a shady married man is caught in the illegal act by his wife's father, a government official, he must pass the Public Service Commission exam or risk losing his wife.",1.043,/4t9Y0rywxOH7LdsbMm5WKMHklDc.jpg,2023-04-14,Bihe Pass,False,0,0
False,/94TIUEhuwv8PhdIADEvSuwPljS5.jpg,"[10752, 28]",840326,fi,Sisu,"Deep in the wilderness of Lapland, Aatami Korpi is searching for gold but after he stumbles upon Nazi patrol, a breathtaking and gold-hungry chase through the destroyed and mined Lapland wilderness begins.",366.894,/dHx5yuBb05U9vNaNhIBD7jWyxPk.jpg,2023-01-27,Sisu,False,7.3,51
False,/3m2KInF9d2rdV6vU7aN2y1GQDBG.jpg,"[10749, 35]",1077310,zh,不能流泪的悲伤,,0.87,/iCkM6Y55HkYrKTmWY0OIheZnxKg.jpg,2023-02-14,Behind the Blue Eyes,False,0,0
False,/t81TyZBKpLiMTSAUFbmfMT13NxT.jpg,[10749],1094463,zh,不能错过的只有你,"Is the person you least want to miss still by your side? After failing to drift in the north and frustrated in love, Qin Huasheng returned to his hometown Chengdu. He unexpectedly met with Lin Wen, who was also emotionally hurt, and gradually the two got closer because of similar experiences.",0.6,/70ctA0RrJdZxD4NjLvtJntf5CoK.jpg,2023-04-01,Nobody But You,False,0,0
False,,[],1107825,zh,了不起的夜晚,,0.6,/lukOKVARfMyHLhHVvqqq1gXptAb.jpg,2023-03-31,To Be Continued,False,0,0
False,/pS4oSxn9g0PAzkWD5zrSOuRIgT6.jpg,"[35, 12, 14]",798286,en,Beau Is Afraid,A paranoid man embarks on an epic odyssey to get home to his mother.,48.742,/wgVkkjigF31r1nZV80uV0xNIoun.jpg,2023-04-14,Beau Is Afraid,False,7.3,201
False,,[],1119854,zh,新猪猪侠大电影·超级赛车,,1.445,/qFcXc3hFIcbfAVnkpAVY5prxFb9.jpg,2023-04-29,新猪猪侠大电影·超级赛车,False,0,0
False,/ezO8c8ZdtACht6WO2ga5sro3221.jpg,[],846519,zh,暴风,"The film is a key film project for the 100th anniversary of the founding of the Party by the Propaganda Department of the Guangdong Provincial Party Committee, revealing the unknown revolutionary party history of Shantou Red Transportation Station. The film tells the story of a group of unsung heroes in Shantou who, during the period of the Agrarian Revolution, fought against the enemy with their blood and lives in the revolutionary struggle",1.949,/8yNlTSjrP0ArH912fFgeQTVlwzF.jpg,2023-04-14,Storm,False,5,1
False,,"[18, 28]",949698,zh,惊天救援,"A large blast hits the gas pipeline in the industrial park due to a sudden earthquake, which triggers massive explosions and engulfs the neighboring area in flames. Facing the escalating fire danger, the Fire and Rescue Force quickly reaches the hazardous zone to hold the fire and cut a firebreak, in the meantime, many survivors are pulled out of the rubble.",3.775,/fwzyL8yZS7V5w4rx12HVGxnFCqJ.jpg,2023-04-28,Flash Over,False,0,0
False,/kDlnZC4bGXqxlT6HtnnexbbX1Ne.jpg,"[53, 18]",1057856,vi,Chị Chị Em Em 2,A prostitute seeks to escape her life by becoming the protege of a lady of status and class.,1.92,/dFJ413PtJ7OCTcYYuplbpDk37fy.jpg,2023-01-22,Sister Sister 2,False,0,0
False,/jkJrgiyYT1Rzsqk3U5HlZWRj8hf.jpg,"[27, 878, 53]",667216,en,Infinity Pool,"While staying at an isolated island resort, James and Em are enjoying a perfect vacation of pristine beaches, exceptional staff, and soaking up the sun. But guided by the seductive and mysterious Gabi, they venture outside the resort grounds and find themselves in a culture filled with violence, hedonism, and untold horror.",30.807,/5DNRr2juXdwtvktwXxwuk9Usk8O.jpg,2023-01-27,Infinity Pool,False,6.4,244
False,/3QXOqQAE1xcKZCTlOMvIuixoJva.jpg,"[16, 12, 14, 10751]",939338,fr,Pattie et la colère de Poséidon,"An adventurous mouse sets off to battle dangerous creatures in Ancient Greece, including Poseidon.",20.011,/gVPw9gRPsZZhzY6cIXp6h6nep5M.jpg,2023-01-25,Epic Tails,False,6.3,10
False,/65CgZ7lmn2R0x2WHXhfnJ3LDqrm.jpg,[35],1058029,ru,О чём говорят мужчины. Простые удовольствия,,2.373,/q9bclW0aSrLZnPWFcxkkHoxLVqc.jpg,2023-02-02,What Men Talk About: Simple Pleasures,False,7.4,5
False,/ufwycUJXos9MZTpqtmWjonXuVu3.jpg,"[80, 35]",809787,en,Mafia Mamma,"A suburban American woman inherits her grandfather’s Mafia empire and, guided by the Firm’s trusted consigliere, defies everyone’s expectations, including her own, as the new head of the family business.",43.799,/zi0Lrmtvhrz52VXUjwEKlXItF9q.jpg,2023-04-13,Mafia Mamma,False,7.2,39
False,/v39H1nUYxQmSphz83VoV4HYjuHt.jpg,"[18, 35]",636173,ko,드림,A top football player Hong-dae gets involved in an assault case and winds up being appointed as the coach for the national football team. This team will compete in the ‘Homeless World Cup’. A documentary producer So-min films their story while Hong-dae struggles to coach the homeless because of his misconceptions about them.,21.553,/9RIY2JW0JLQl2MOXdkeFAVqP57T.jpg,2023-04-26,Dream,False,9.5,2
False,/xLsMxgMjko1rWbIUbvf6UBjToBE.jpg,[18],878361,en,Big George Foreman: The Miraculous Story of the Once and Future Heavyweight Champion of the World,"Fueled by an impoverished childhood, George Foreman channeled his anger into becoming an Olympic Gold medalist and World Heavyweight Champion, followed by a near-death experience that took him from the boxing ring to the pulpit. But when he sees his community struggling spiritually and financially, Foreman returns to the ring and makes history by reclaiming his title, becoming the oldest and most improbable World Heavyweight Boxing Champion ever.",11.317,/fdVd6thTstt0MQ4dUC1IXiOXpxv.jpg,2023-04-27,Big George Foreman: The Miraculous Story of the Once and Future Heavyweight Champion of the World,False,5,4
False,/62r3J8GJrtyMCPFdiCoT6ZXJx0D.jpg,"[878, 28, 18, 53]",1008903,en,Left Behind: Rise of the Antichrist,"After millions of people vanish and the world falls into chaos, a charismatic leader rises to lead the UN. However, his intentions are more sinister than they appear.",8.813,/7Yn4lvksfagrwH5FARlRXkeJWR0.jpg,2023-01-26,Left Behind: Rise of the Antichrist,False,4.1,9
False,/rfhrG37ikF5pOm9pJTbgfIlGK5g.jpg,"[10749, 18, 35]",758336,en,Love Again,"Mira Ray, dealing with the loss of her fiancé, sends a series of romantic texts to his old cell phone number… not realizing the number was reassigned to Rob Burns' new work phone. A journalist, Rob is captivated by the honesty in the beautifully confessional texts. When he’s assigned to write a profile of megastar Céline Dion, he enlists her help in figuring out how to meet Mira in person and win her heart.",59.642,/usfDx1g1eN9eZ8kxfrbLRkKVjit.jpg,2023-05-04,Love Again,False,7.2,8
False,/wD2kUCX1Bb6oeIb2uz7kbdfLP6k.jpg,"[27, 53]",980078,en,Winnie the Pooh: Blood and Honey,"Christopher Robin is headed off to college and he has abandoned his old friends, Pooh and Piglet, which then leads to the duo embracing their inner monsters.",611.307,/ewF3IlGscc7FjgGEPcQvZsAsgAW.jpg,2023-01-27,Winnie the Pooh: Blood and Honey,False,5.7,577
