adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
False,/cjRUhKyt2Jo3V1KNzc5tpPNfccG.jpg,"[14, 878, 28, 12]",320288,en,Dark Phoenix,"The X-Men face their most formidable and powerful foe when one of their own, Jean Grey, starts to spiral out of control. During a rescue mission in outer space, Jean is nearly killed when she's hit by a mysterious cosmic force. Once she returns home, this force not only makes her infinitely more powerful, but far more unstable. The X-Men must now band together to save her soul and battle aliens that want to use Grey's new abilities to rule the galaxy.",37.353,/kZv92eTc0Gg3mKxqjjDAM73z9cy.jpg,2019-06-05,Dark Phoenix,False,6,5753
False,/ngBFDOsx13sFXiMweDoL54XYknR.jpg,"[53, 18, 878]",450465,en,Glass,"In a series of escalating encounters, former security guard David Dunn uses his supernatural abilities to track Kevin Wendell Crumb, a disturbed man who has twenty-four personalities. Meanwhile, the shadowy presence of Elijah Price emerges as an orchestrator who holds secrets critical to both men.",34.358,/svIDTNUoajS8dLEo7EosxvyAsgJ.jpg,2019-01-16,Glass,False,6.7,7555
False,/dBt0DoFfbhOI4ypUfRj1uTq623M.jpg,"[27, 9648, 53]",521029,en,Annabelle Comes Home,"Determined to keep Annabelle from wreaking more havoc, demonologists Ed and Lorraine Warren bring the possessed doll to the locked artifacts room in their home, placing her “safely” behind sacred glass and enlisting a priest’s holy blessing. But an unholy night of horror awaits as Annabelle awakens the evil spirits in the room, who all set their sights on a new target—the Warrens' ten-year-old daughter, Judy, and her friends.",66.758,/qWsHMrbg9DsBY3bCMk9jyYCRVRs.jpg,2019-06-26,Annabelle Comes Home,False,6.4,3062
False,/pi3yXaJzVxZUayUfqMekcsN199A.jpg,[18],575813,zh,少年的你,"A bullied teenage girl forms an unlikely friendship with a mysterious young man who protects her from her assailants, while she copes with the pressures of her final examinations.",15.977,/csVZ2ZQCj98XdZoCuW1aixMYJ0W.jpg,2019-10-25,Better Days,False,8.3,330
False,/2vq5GTJOahE03mNYZGxIynlHcWr.jpg,"[18, 28, 36]",359724,en,Ford v Ferrari,"American car designer Carroll Shelby and the British-born driver Ken Miles work together to battle corporate interference, the laws of physics, and their own personal demons to build a revolutionary race car for Ford Motor Company and take on the dominating race cars of Enzo Ferrari at the 24 Hours of Le Mans in France in 1966.",41.65,/dR1Ju50iudrOh3YgfwkAU1g2HZe.jpg,2019-11-13,Ford v Ferrari,False,8,6616
False,/sOJqNAx4RFrCRn8HS99LEc8aenI.jpg,"[18, 10749, 36]",331482,en,Little Women,Four sisters come of age in America in the aftermath of the Civil War.,32.424,/yn5ihODtZ7ofn8pDYfxCmxh8AXI.jpg,2019-12-25,Little Women,False,7.9,5466
False,/uCAy0n0WHTGU4d3LMJtE0fQxCej.jpg,"[10751, 16, 35, 14]",481084,en,The Addams Family,"The Addams family's lives begin to unravel when they face-off against a treacherous, greedy crafty reality-TV host while also preparing for their extended family to arrive for a major celebration.",35.362,/q1epO0eO8DWu8Vo8tPfvVlzW48T.jpg,2019-10-10,The Addams Family,False,6.6,2043
False,/q3Z5ohNQzmvhSfj5LEyIhjxPiYB.jpg,"[28, 12, 16, 35, 10751]",280217,en,The Lego Movie 2: The Second Part,"It's been five years since everything was awesome and the citizens are facing a huge new threat: LEGO DUPLO® invaders from outer space, wrecking everything faster than they can rebuild.",23.493,/QTESAsBVZwjtGJNDP7utiGV37z.jpg,2019-02-06,The Lego Movie 2: The Second Part,False,6.7,1872
False,/vnedp9tKITHxTKrqCGGKF0Mtl0G.jpg,"[18, 10749, 36]",535544,en,Downton Abbey,"The beloved Crawleys and their intrepid staff prepare for the most important moment of their lives. A royal visit from the King and Queen of England will unleash scandal, romance and intrigue that will leave the future of Downton hanging in the balance.",15.381,/pWt1iRuhNpeVDNP2QiUT2C5OiBt.jpg,2019-09-12,Downton Abbey,False,7.1,989
False,/tLCDKsXo6D84IVFanoElosSEKdp.jpg,"[10751, 16, 12, 35]",431580,en,Abominable,"A group of misfits encounter a young Yeti named Everest, and they set off to reunite the magical creature with his family on the mountain of his namesake.",28.862,/20djTLqppfBx5WYA67Y300S6aPD.jpg,2019-09-19,Abominable,False,7.5,1808
False,/wRDyTXw5j0RN9M03xZlHYkoNLCI.jpg,"[16, 18, 14, 10749]",568160,ja,天気の子,"The summer of his high school freshman year, Hodaka runs away from his remote island home to Tokyo, and quickly finds himself pushed to his financial and personal limits. The weather is unusually gloomy and rainy every day, as if taking its cue from his life. After many days of solitude, he finally finds work as a freelance writer for a mysterious occult magazine. Then, one day, Hodaka meets Hina on a busy street corner. This bright and strong-willed girl possesses a strange and wonderful ability: the power to stop the rain and clear the sky.",46.14,/qgrk7r1fV4IjuoeiGS5HOhXNdLJ.jpg,2019-06-19,Weathering with You,False,8,1826
False,/ekP6EVxL81lZ4ivcqPsoZ72rY0h.jpg,"[28, 18, 36]",449924,cn,葉問4,"Following the death of his wife, Ip Man travels to San Francisco to ease tensions between the local kung fu masters and his star student, Bruce Lee, while searching for a better future for his son.",21.548,/b5cz6BoyHrgBnhfDHOW5hXRWbln.jpg,2019-12-19,Ip Man 4: The Finale,False,7.2,1694
False,/c3F4P2oauA7IQmy4hM0OmRt2W7d.jpg,"[878, 28, 12, 53]",453405,en,Gemini Man,"Henry Brogan is an elite 51-year-old assassin who's ready to call it quits after completing his 72nd job. His plans get turned upside down when he becomes the target of a mysterious operative who can seemingly predict his every move. To his horror, Brogan soon learns that the man who's trying to kill him is a younger, faster, cloned version of himself.",27.23,/uTALxjQU8e1lhmNjP9nnJ3t2pRU.jpg,2019-10-02,Gemini Man,False,6.3,4596
False,/uG1v9Hk1XKICd6IJChRR20mBh8i.jpg,"[16, 28, 12, 35, 10751]",431693,en,Spies in Disguise,"Super spy Lance Sterling and scientist Walter Beckett are almost exact opposites. Lance is smooth, suave and debonair. Walter is… not. But what Walter lacks in social skills he makes up for in smarts and invention, creating the awesome gadgets Lance uses on his epic missions. But when events take an unexpected turn, Walter and Lance suddenly have to rely on each other in a whole new way.",29.267,/30YacPAcxpNemhhwX0PVUl9pVA3.jpg,2019-12-04,Spies in Disguise,False,7.7,2482
False,/isnJGDrfR9dIrHMsPTvHtJaGEpc.jpg,"[10402, 18, 36]",504608,en,Rocketman,"The story of Elton John's life, from his years as a prodigy at the Royal Academy of Music through his influential and enduring musical partnership with Bernie Taupin.",19.045,/f4FF18ia7yTvHf2izNrHqBmgH8U.jpg,2019-05-17,Rocketman,False,7.3,4163
False,/mBBJ3N3an8FLkp0ZpGgIJwHKhBP.jpg,"[18, 35, 80]",540901,en,Hustlers,A crew of savvy former strip club employees band together to turn the tables on their Wall Street clients.,23.203,/zBhv8rsLOfpFW2M5b6wW78Uoojs.jpg,2019-09-12,Hustlers,False,6.5,2691
False,/mWLljCmpqlcYQh7uh51BBMwCZwN.jpg,"[27, 53, 9648]",522681,en,Escape Room,"Six strangers find themselves in circumstances beyond their control, and must use their wits to survive.",27.131,/8Ls1tZ6qjGzfGHjBB7ihOnf7f0b.jpg,2019-01-03,Escape Room,False,6.5,4138
False,/UxGdlGzCx5R5FdY8BDM0FQkyKi.jpg,"[12, 16, 35, 10751]",412117,en,The Secret Life of Pets 2,"Max the terrier must cope with some major life changes when his owner gets married and has a baby. When the family takes a trip to the countryside, nervous Max has numerous run-ins with canine-intolerant cows, hostile foxes and a scary turkey. Luckily for Max, he soon catches a break when he meets Rooster, a gruff farm dog who tries to cure the lovable pooch of his neuroses.",44.957,/q3mKnSkzp1doIsCye6ap4KIUAbu.jpg,2019-05-24,The Secret Life of Pets 2,False,7,2704
False,/bo5M1dW76b3QuRFcTL8KPmN6WYj.jpg,"[16, 35, 12, 10751]",454640,en,The Angry Birds Movie 2,"Red, Chuck, Bomb and the rest of their feathered friends are surprised when a green pig suggests that they put aside their differences and unite to fight a common threat. Aggressive birds from an island covered in ice are planning to use an elaborate weapon to destroy the fowl and swine.",34.473,/ebe8hJRCwdflNQbUjRrfmqtUiNi.jpg,2019-08-02,The Angry Birds Movie 2,False,7.1,1438
False,/sGqqnvOqJg2HDHrjtCPIlCwF4Mu.jpg,"[28, 53]",423204,en,Angel Has Fallen,"After a treacherous attack, Secret Service agent Mike Banning is charged with attempting to assassinate President Trumbull. Chased by his own colleagues and the FBI, Banning begins a race against the clock to clear his name.",42.543,/fapXd3v9qTcNBTm39ZC4KUVQDNf.jpg,2019-08-21,Angel Has Fallen,False,6.6,3041
False,/AeDS2MKGFy6QcjgWbJBde0Ga6Hd.jpg,"[878, 18]",419704,en,Ad Astra,"The near future, a time when both hope and hardships drive humanity to look to the stars and beyond. While a mysterious phenomenon menaces to destroy life on planet Earth, astronaut Roy McBride undertakes a mission across the immensity of space and its many perils to uncover the truth about a lost expedition that decades before boldly faced emptiness and silence in search of the unknown.",12.876,/xBHvZcjRiWyobQ9kxBhO6B2dtRI.jpg,2019-09-17,Ad Astra,False,6.1,5967
False,/5xegGPhCSVMKbyh6zeT6Th0BWLB.jpg,"[28, 18, 10752, 36, 12]",522162,en,Midway,"The story of the Battle of Midway, and the leaders and soldiers who used their instincts, fortitude and bravery to overcome massive odds.",30.311,/hj8pyoNnynGeJTAbl7jcLZO8Uhx.jpg,2019-11-06,Midway,False,7.2,2151
False,/4lQQVRLc7OCEFH6OUaMztwiFPbQ.jpg,"[35, 18]",440472,en,The Upside,"Phillip is a wealthy quadriplegic who needs a caretaker to help him with his day-to-day routine in his New York penthouse. He decides to hire Dell, a struggling parolee who's trying to reconnect with his ex and his young son. Despite coming from two different worlds, an unlikely friendship starts to blossom.",22.375,/hPZ2caow1PCND6qnerfgn6RTXdm.jpg,2019-01-10,The Upside,False,7.1,1079
False,/rSGNonLiTSKUjT7HhQSqhpGFihs.jpg,"[28, 35, 80]",567646,ko,극한직업,"A drug squad attempts to take down a criminal organization and they must go undercover to do so, so they begin working at a chicken restaurant, that becomes famous for its delicious chicken. Due to the unexpected popularity, the detectives find themselves in a situation they never expected.",12.159,/52oLgq2gEiZyDjpJ7tgkGruoQI0.jpg,2019-01-23,Extreme Job,False,7,215
False,/e7tMI0zVKJB2TS74TaBifIZIkCp.jpg,"[35, 27]",338967,en,Zombieland: Double Tap,"Columbus, Tallahassee, Wichita, and Little Rock move to the American heartland as they face off against evolved zombies, fellow survivors, and the growing pains of the snarky makeshift family.",36.561,/dtRbVsUb5O12WWO54SRpiMtHKC0.jpg,2019-10-09,Zombieland: Double Tap,False,7,5007
False,/9p5BuzUNcvCltQAIiDLILEsH0dk.jpg,"[27, 9648, 53]",480414,en,The Curse of La Llorona,A social worker dealing with the disappearance of two children fears for her own family after beginning the investigation.,41.096,/jhZlXSnFUpNiLAek9EkPrtLEWQI.jpg,2019-04-17,The Curse of La Llorona,False,5.7,2143
False,/vQYwarUtaeyDYgwmcaTJYX1yix2.jpg,"[35, 10749]",549053,en,Last Christmas,"Kate is a young woman who has a habit of making bad decisions, and her last date with disaster occurs after she accepts work as Santa's elf for a department store. However, after she meets Tom there, her life takes a new turn.",13.399,/kDEjffiKgjuGo2DRzsqfjvW0CQh.jpg,2019-11-07,Last Christmas,False,7.2,2086
False,/61sbyO47yIpsMFyLhY1MWcqjg1Q.jpg,"[12, 35, 10751, 14]",499701,en,Dora and the Lost City of Gold,"Dora, a girl who has spent most of her life exploring the jungle with her parents, now must navigate her most dangerous adventure yet: high school. Always the explorer, Dora quickly finds herself leading Boots (her best friend, a monkey), Diego, and a rag tag group of teens on an adventure to save her parents and solve the impossible mystery behind a lost Inca civilization.",29.114,/xvYCZ740XvngXK0FNeSNVTJJJ5v.jpg,2019-08-08,Dora and the Lost City of Gold,False,6.7,1513
False,/nJyAdKPnW15IAvC6sLBTE0lp6Dv.jpg,"[35, 16, 12, 10751, 14]",400157,en,Wonder Park,"A young girl named June with a big imagination makes an incredible discovery -- the amusement park of her dreams has come to life. Filled with the world's wildest rides operated by fun-loving animals, the excitement never ends. But when trouble hits, June and her misfit team of furry friends begin an unforgettable journey to save the park.",19.147,/8KomINZhIuJeB4oB7k7tkq8tmE.jpg,2019-03-13,Wonder Park,False,6.5,602
False,/wf6VDSi4aFCZfuD8sX8JAKLfJ5m.jpg,"[28, 16, 12, 80, 10751, 9648]",566555,ja,名探偵コナン 紺青の拳（フィスト）,"The world's greatest blue sapphire, the ""blue lapis fist"", said to have sunk in a pirate ship in the late 19th century, on the coasts of Singapore. A local millionaire plots to retrieve it, and when it's exhibited in an exhibition at the Singaporean Marina Sands hotel, a murder takes place.",6.195,/nBXYNvGzYGzDxNl0NbXC0nwiA0o.jpg,2019-04-12,Case Closed: The Fist of Blue Sapphire,False,6.2,137
False,/dMWVeuVce8ZLKLI0xpVevihEwm8.jpg,"[27, 53]",157433,en,Pet Sematary,"Dr. Louis Creed and his wife, Rachel, move from Boston to Ludlow, in rural Maine, with their two young children. Hidden in the woods near the new family home, Ellie, their eldest daughter, discovers a mysterious cemetery where the pets of community members are buried.",21.273,/7SPhr7Qj39vbnfF9O2qHRYaKHAL.jpg,2019-04-04,Pet Sematary,False,5.7,2896
False,/meag1aZB1wffo91pl5KQYTdmg9z.jpg,[35],521777,en,Good Boys,A group of young boys on the cusp of becoming teenagers embark on an epic quest to fix their broken drone before their parents get home.,22.253,/tximyCXMEnWIIyOy9STkOduUprG.jpg,2019-08-14,Good Boys,False,6.8,1618
False,/snll1zUi2oxIah9qifXOvbfjcrG.jpg,"[27, 53]",417384,en,Scary Stories to Tell in the Dark,"Mill Valley, Pennsylvania, Halloween night, 1968. After playing a joke on a school bully, Stella and her friends decide to sneak into a supposedly haunted house that once belonged to the powerful Bellows family, unleashing dark forces that they will be unable to control.",22.569,/kNjEmQGBm9cYqTB03r6yECozQyW.jpg,2019-08-08,Scary Stories to Tell in the Dark,False,6.5,2338
False,/s6awXOxTKYQLSktiIJfI3969dZH.jpg,"[35, 80]",449562,en,The Hustle,"Two female scam artists, one low rent and the other high class, compete to swindle a naïve tech prodigy out of his fortune. A remake of the 1988 comedy ""Dirty Rotten Scoundrels.""",26.309,/qZniBGQRESLIfxw6GeZLZ2G1osa.jpg,2019-05-09,The Hustle,False,6.2,2276
False,/27ZkYMWynuK2qiDP6awc3MsCaOs.jpg,"[10749, 18]",527641,en,Five Feet Apart,"Seventeen-year-old Stella spends most of her time in the hospital as a cystic fibrosis patient. Her life is full of routines, boundaries and self-control — all of which get put to the test when she meets Will, an impossibly charming teen who has the same illness. There's an instant flirtation, though restrictions dictate that they must maintain a safe distance between them. As their connection intensifies, so does the temptation to throw the rules out the window and embrace that attraction.",42.748,/kreTuJBkUjVWePRfhHZuYfhNE1T.jpg,2019-03-14,Five Feet Apart,False,8.3,5126
False,/lm4xH0YwFbVvTgdtau1thNK5S6J.jpg,"[53, 27, 28]",511987,en,Crawl,"When a huge hurricane hits her hometown in Florida, Haley ignores evacuation orders to look for her father. After finding him badly wounded, both are trapped by the flood. With virtually no time to escape the storm, they discover that rising water levels are the least of their problems.",33.768,/mKxpYRIrCZLxZjNqpocJ2RdQW8v.jpg,2019-07-11,Crawl,False,6.3,2742
